NN_Predicted_V1,NN_Predicted_V2,NN_Predicted_V3
2324.2214,2324.4026,2324.317
2403.9822,2404.2412,2404.1526
2424.6384,2424.6807,2424.6853
2418.471,2418.5056,2418.5127
2413.5037,2413.5344,2413.543
2409.24,2409.269,2409.2788
2405.5178,2405.5466,2405.557
2396.36,2396.385,2396.3896
2385.9778,2385.99,2385.996
2384.5708,2384.5828,2384.5906
2384.248,2384.2595,2384.2705
2384.7148,2384.7249,2384.7395
2389.3884,2389.4265,2389.434
2338.2944,2338.264,2338.2854
2325.5728,2325.487,2325.5247
2307.185,2307.0156,2307.0762
2333.4368,2333.378,2333.4062
2299.879,2299.7983,2299.823
2325.641,2325.6348,2325.6377
2325.6245,2325.516,2325.553
2298.3992,2298.237,2298.2815
2289.0825,2288.989,2288.9995
2319.6946,2319.841,2319.7698
2305.7744,2305.9143,2305.838
2328.8108,2329.0444,2328.9358
2408.1497,2408.513,2408.3828
2433.842,2433.9153,2433.9075
2424.667,2424.7231,2424.7202
2417.187,2417.232,2417.233
2413.9612,2414.0063,2414.008
2410.1687,2410.2126,2410.215
2401.0425,2401.078,2401.0781
2391.3486,2391.372,2391.3738
2389.023,2389.0457,2389.0486
2387.3535,2387.3733,2387.3794
2387.1272,2387.1445,2387.154
2385.7056,2385.816,2385.792
2392.6543,2392.827,2392.783
2332.6755,2332.6804,2332.684
2304.6284,2304.4854,2304.5315
2293.2808,2293.0596,2293.1282
2289.8916,2289.7783,2289.8066
2310.104,2310.1792,2310.1443
2293.3542,2293.3188,2293.316
2305.709,2305.623,2305.6394
2304.9507,2304.8643,2304.8755
2316.514,2316.5764,2316.532
2332.6704,2332.8623,2332.7698
2391.1921,2391.4995,2391.3801
2400.2578,2400.5444,2400.436
2426.1418,2426.1975,2426.1912
2420.5405,2420.5896,2420.5852
2415.7705,2415.8154,2415.813
2413.4033,2413.4502,2413.4482
2409.1584,2409.2036,2409.2024
2400.6982,2400.731,2400.7327
2393.081,2393.105,2393.1082
2390.1003,2390.122,2390.127
2388.5818,2388.6013,2388.609
2388.1377,2388.1545,2388.1655
2387.614,2387.669,2387.667
2391.2341,2391.3872,2391.3503
2401.2466,2401.5889,2401.486
2323.2678,2323.5781,2323.4658
2280.3645,2280.5332,2280.4573
2279.0962,2279.2258,2279.1636
2281.0762,2281.1357,2281.0994
2285.8713,2285.9065,2285.8772
2282.1829,2282.3044,2282.2383
2281.7595,2281.9631,2281.8625
2286.6868,2286.8816,2286.782
2301.466,2301.7336,2301.6074
2321.4084,2321.743,2321.5938
2399.255,2399.6487,2399.5007
2426.614,2426.671,2426.6643
2419.4084,2419.4546,2419.451
2414.438,2414.4792,2414.478
2411.2249,2411.2656,2411.2651
2406.4321,2406.4697,2406.4705
2396.4153,2396.4343,2396.4434
2387.6897,2387.6985,2387.7095
2385.052,2385.0586,2385.0718
2383.5127,2383.5166,2383.533
2383.664,2383.666,2383.6853
2380.3066,2380.4287,2380.4036
2384.0327,2384.3267,2384.2415
2325.685,2325.913,2325.8372
2308.6497,2308.8032,2308.7478
2303.7979,2303.919,2303.8723
2310.8535,2310.9934,2310.94
2310.681,2310.7725,2310.7349
2294.6858,2294.7104,2294.6914
2318.9866,2319.0305,2319.0076
2321.5015,2321.5266,2321.5073
2385.7046,2385.9617,2385.8704
2383.5857,2383.8665,2383.762
2376.2727,2376.5347,2376.4312
2385.0918,2385.351,2385.2502
2412.5122,2412.528,2412.5354
2407.5786,2407.591,2407.5994
2403.8184,2403.8306,2403.8394
2399.192,2399.2021,2399.2117
2394.164,2394.173,2394.1826
2387.329,2387.3274,2387.344
2382.2725,2382.2666,2382.285
2382.0266,2382.0227,2382.0435
2382.1626,2382.159,2382.1824
2382.7573,2382.7524,2382.7786
2383.7441,2383.7468,2383.7712
2385.2527,2385.29,2385.3018
2301.7612,2301.6228,2301.6768
2287.9902,2287.8052,2287.8684
2278.8157,2278.6123,2278.6772
2279.3538,2279.1533,2279.2173
2279.8984,2279.7058,2279.7656
2278.9546,2278.797,2278.843
2285.2126,2285.055,2285.1008
2283.2947,2283.051,2283.1216
2288.6746,2288.461,2288.5193
2303.1575,2302.991,2303.032
2326.707,2326.6348,2326.644
2406.73,2406.792,2406.7837
2414.8008,2414.817,2414.8286
2409.73,2409.742,2409.755
2404.9065,2404.9155,2404.9294
2401.673,2401.683,2401.6978
2397.0469,2397.0557,2397.0708
2388.66,2388.66,2388.678
2382.714,2382.7087,2382.7283
2382.3203,2382.317,2382.3386
2382.415,2382.4116,2382.4365
2382.9656,2382.9607,2382.9885
2383.9902,2384.002,2384.025
2326.5098,2326.4392,2326.4792
2309.031,2308.915,2308.9653
2295.3167,2295.1711,2295.2253
2285.1177,2284.9153,2284.9844
2288.6045,2288.464,2288.5125
2285.8428,2285.7166,2285.7576
2285.8667,2285.811,2285.8245
2283.5986,2283.5874,2283.5808
2285.3792,2285.366,2285.3572
2290.995,2290.9763,2290.9673
2305.0771,2305.0935,2305.0703
2329.3066,2329.3694,2329.3306
2410.9453,2411.1387,2411.0825
2427.9348,2427.9834,2427.9888
2424.4768,2424.5234,2424.5295
2420.8416,2420.8862,2420.8938
2417.3328,2417.376,2417.3855
2411.7874,2411.825,2411.8367
2402.8809,2402.9111,2402.9216
2394.6553,2394.6755,2394.688
2392.7957,2392.8154,2392.8298
2391.21,2391.2278,2391.2449
2390.6638,2390.6777,2390.6985
2391.825,2391.842,2391.8633
2399.359,2399.405,2399.4182
2324.596,2324.51,2324.5522
2334.2393,2334.1665,2334.2053
2336.2693,2336.1846,2336.2268
2303.7705,2303.5798,2303.6497
2353.248,2353.2375,2353.2517
2395.2537,2395.4783,2395.4155
2300.887,2301.0933,2301.0098
2335.1284,2335.5183,2335.3726
2324.6096,2324.9675,2324.8254
2300.995,2301.2437,2301.1316
2336.3237,2336.6238,2336.4976
2401.3184,2401.6511,2401.533
2429.0903,2429.1453,2429.1467
2422.2485,2422.293,2422.2974
2412.9897,2413.0198,2413.028
2408.3418,2408.3691,2408.3792
2403.8743,2403.9001,2403.9106
2396.5415,2396.5667,2396.5713
2388.8323,2388.8486,2388.8547
2386.9575,2386.9734,2386.981
2384.8792,2384.8914,2384.9026
2384.7817,2384.7915,2384.8064
2384.8103,2384.8933,2384.8828
2324.4006,2324.4902,2324.466
2305.8257,2305.9631,2305.915
2289.093,2289.2295,2289.1736
2279.489,2279.576,2279.5337
2278.8042,2278.827,2278.8074
2278.8809,2278.9028,2278.8813
2280.9353,2280.9026,2280.8977
2284.8125,2284.7454,2284.7515
2283.627,2283.487,2283.513
2286.8857,2286.7898,2286.7979
2300.2422,2300.27,2300.2327
2386.6567,2386.9236,2386.82
2384.8562,2385.176,2385.0515
2413.4844,2413.5054,2413.5103
2408.8342,2408.8525,2408.8582
2403.7908,2403.8071,2403.8132
2399.2864,2399.3022,2399.3083
2394.4338,2394.4487,2394.4546
2388.4187,2388.4329,2388.4343
2384.4907,2384.5027,2384.5051
2384.7595,2384.7744,2384.778
2386.2656,2386.2832,2386.2896
2387.8267,2387.845,2387.8542
2381.3318,2381.4875,2381.4463
2323.1602,2323.3887,2323.3105
2301.245,2301.4946,2301.3997
2285.3782,2285.601,2285.5078
2275.8667,2276.0544,2275.97
2274.3494,2274.5242,2274.4448
2274.012,2274.1948,2274.1104
2275.9385,2276.137,2276.044
2275.8376,2276.0537,2275.9497
2278.2695,2278.506,2278.3914
2280.4282,2280.6685,2280.5488
2296.207,2296.516,2296.3718
2315.0645,2315.4102,2315.2546
2385.5386,2385.9624,2385.798
2416.1367,2416.1677,2416.1672
2409.0664,2409.0894,2409.0908
2403.0537,2403.072,2403.0745
2399.0684,2399.0872,2399.0894
2394.6794,2394.6982,2394.7
2387.7283,2387.739,2387.7424
2383.8884,2383.897,2383.9014
2384.3105,2384.3223,2384.3281
2385.8745,2385.889,2385.8975
2386.769,2386.7827,2386.7944
2379.3516,2379.5005,2379.462
2313.4258,2313.623,2313.5532
2300.285,2300.533,2300.4377
2286.2705,2286.497,2286.4026
2277.2363,2277.4285,2277.3438
2277.6023,2277.787,2277.707
2280.63,2280.823,2280.74
2282.995,2283.2004,2283.11
2281.1475,2281.3682,2281.266
2280.7668,2280.9973,2280.887
2289.9124,2290.208,2290.0725
2300.7087,2301.0325,2300.8855
2319.4968,2319.8452,2319.6904
2396.342,2396.7751,2396.6118
2426.6016,2426.6584,2426.6516
2420.3228,2420.3706,2420.367
2415.502,2415.5454,2415.5435
2412.477,2412.521,2412.5198
2408.0696,2408.1106,2408.1108
2396.9343,2396.9543,2396.9631
2388.0227,2388.032,2388.0427
2384.5789,2384.5845,2384.5977
2383.2502,2383.2534,2383.27
2383.7354,2383.7373,2383.7566
2380.593,2380.7256,2380.6968
2382.654,2382.9893,2382.889
2316.3774,2316.6602,2316.5608
2296.685,2296.936,2296.8396
2280.7275,2280.911,2280.834
2280.753,2280.9287,2280.856
2284.379,2284.4631,2284.4238
2289.1875,2289.1416,2289.1462
2285.5574,2285.5806,2285.5554
2284.0125,2284.206,2284.1152
2288.545,2288.795,2288.681
2306.127,2306.4443,2306.306
2325.325,2325.6907,2325.5352
2401.8228,2402.248,2402.0938
2428.595,2428.6526,2428.6494
2422.8684,2422.9177,2422.9172
2418.7275,2418.7734,2418.775
2416.5881,2416.6353,2416.6377
2412.0537,2412.0974,2412.1016
2402.7007,2402.726,2402.7402
2393.4863,2393.5,2393.5166
2390.3928,2390.404,2390.4229
2388.0645,2388.0713,2388.0935
2387.972,2387.9763,2388.0012
2388.7666,2388.9114,2388.884
2333.3865,2333.6182,2333.5488
2309.8394,2310.094,2310.0073
2294.8289,2295.065,2294.978
2284.2788,2284.4788,2284.4014
2283.2659,2283.4602,2283.3855
2280.556,2280.7385,2280.6663
2284.0688,2284.2383,2284.1697
2284.2522,2284.4326,2284.3557
2283.6707,2283.8796,2283.7883
2288.7388,2288.9707,2288.8691
2302.3076,2302.5256,2302.4277
2326.684,2326.8364,2326.7634
2419.6611,2419.8594,2419.8054
2430.4731,2430.5308,2430.532
2424.1296,2424.1775,2424.1814
2419.3464,2419.3882,2419.395
2416.1807,2416.2217,2416.23
2410.2778,2410.312,2410.3232
2400.534,2400.555,2400.5708
2391.6057,2391.616,2391.6343
2388.6545,2388.662,2388.6826
2385.5518,2385.5544,2385.5784
2384.7493,2384.7483,2384.7754
2390.0725,2390.2024,2390.1826
2326.5476,2326.7283,2326.678
2308.5557,2308.7449,2308.6848
2293.8115,2293.9758,2293.918
2281.9722,2282.1187,2282.0625
2282.422,2282.4985,2282.4683
2286.07,2286.0723,2286.068
2288.767,2288.7437,2288.746
2287.4976,2287.5002,2287.489
2285.945,2286.013,2285.9749
2290.9814,2291.08,2291.0288
2306.467,2306.6238,2306.55
2329.0786,2329.2964,2329.2012
2409.887,2410.2104,2410.1033
2431.5225,2431.5813,2431.584
2426.9495,2427.0032,2427.0073
2424.4246,2424.4785,2424.484
2422.5364,2422.592,2422.5984
2417.1113,2417.16,2417.1697
2408.4736,2408.5142,2408.5237
2399.1501,2399.1775,2399.1897
2398.0073,2398.0352,2398.0493
2396.1267,2396.152,2396.1687
2394.9517,2394.9731,2394.9932
2391.6353,2391.766,2391.7444
2341.3323,2341.5388,2341.481
2334.217,2334.5122,2334.4192
2297.986,2298.1855,2298.1143
2286.6084,2286.7593,2286.7004
2285.332,2285.4712,2285.416
2289.2961,2289.3003,2289.293
2297.663,2297.484,2297.542
2294.6895,2294.5784,2294.6064
2290.6523,2290.691,2290.661
2337.0547,2337.2722,2337.1838
2400.0815,2400.3616,2400.2659
2390.572,2390.8318,2390.7368
2399.3254,2399.6084,2399.508
2426.3667,2426.4143,2426.4175
2419.925,2419.9639,2419.9697
2415.4243,2415.4597,2415.467
2411.9536,2411.9893,2411.9973
2406.6519,2406.683,2406.6929
2397.4607,2397.4875,2397.4922
2388.2246,2388.24,2388.246
2387.2595,2387.276,2387.2834
2386.0784,2386.0928,2386.1035
2385.574,2385.585,2385.5999
2389.6763,2389.8062,2389.7795
2336.464,2336.6567,2336.5981
2313.8882,2314.0955,2314.0237
2299.6123,2299.7832,2299.718
2287.5107,2287.5613,2287.5347
2287.1118,2287.1235,2287.1096
2285.2192,2285.2642,2285.2358
2295.7117,2295.8608,2295.795
2288.189,2288.2434,2288.2046
2323.858,2323.9543,2323.9072
2410.412,2410.5232,2410.4954
2403.6226,2403.826,2403.756
2399.121,2399.3157,2399.245
2415.5737,2415.648,2415.6333
2425.464,2425.5142,2425.5125
2420.7866,2420.8325,2420.8323
2416.5254,2416.5686,2416.57
2414.2,2414.2454,2414.2468
2409.6116,2409.6543,2409.657
2400.652,2400.687,2400.6873
2392.1213,2392.146,2392.1475
2390.3499,2390.3745,2390.3772
2390.516,2390.5413,2390.5464
2391.9143,2391.9402,2391.9482
2389.758,2389.87,2389.8467
2390.3552,2390.6394,2390.5552
2321.0093,2321.269,2321.1763
2337.6316,2338.0066,2337.8748
2287.2683,2287.4478,2287.37
2285.3909,2285.5444,2285.4753
2287.5776,2287.751,2287.674
2289.7788,2289.923,2289.8538
2291.7683,2291.764,2291.744
2285.4844,2285.3623,2285.3787
2335.0847,2335.143,2335.1045
2398.8552,2398.942,2398.9119
2395.3813,2395.437,2395.416
2399.103,2399.2183,2399.176
2417.4326,2417.4666,2417.4653
2414.5635,2414.5984,2414.5972
2412.68,2412.718,2412.717
2410.0332,2410.0728,2410.072
2405.203,2405.2402,2405.24
2396.0269,2396.0518,2396.0542
2388.64,2388.6565,2388.6604
2387.198,2387.2148,2387.2202
2387.2402,2387.2576,2387.2656
2387.7705,2387.7866,2387.7979
2385.1863,2385.2896,2385.2686
2384.1848,2384.3877,2384.3315
2395.7896,2396.1218,2396.0215
2326.0996,2326.386,2326.2837
2315.493,2315.7446,2315.65
2294.4404,2294.607,2294.5352
2278.3235,2278.396,2278.353
2281.1008,2281.1335,2281.1033
2282.5803,2282.472,2282.4878
2282.8699,2282.7737,2282.7815
2283.0972,2283.1213,2283.0828
2313.3262,2313.4678,2313.3906
2383.7153,2384.0312,2383.907
2385.6992,2386.043,2385.9077
2414.153,2414.1777,2414.1792
2408.827,2408.8474,2408.8499
2403.586,2403.6033,2403.6064
2399.8943,2399.9124,2399.9155
2394.6824,2394.6985,2394.7017
2386.9795,2386.9822,2386.9927
2382.852,2382.8525,2382.864
2383.151,2383.154,2383.1675
2385.239,2385.2458,2385.262
2387.2861,2387.2942,2387.3127
2381.9885,2382.1157,2382.089
2321.5195,2321.701,2321.643
2294.2834,2294.477,2294.4038
2280.4246,2280.6123,2280.5337
2270.847,2271.0015,2270.9314
2271.0,2271.1533,2271.0862
2273.5427,2273.7014,2273.633
2274.3245,2274.499,2274.4219
2274.1318,2274.2861,2274.2117
2272.935,2273.1064,2273.0212
2277.0212,2277.2522,2277.1428
2289.0842,2289.3584,2289.2322
2309.625,2309.9421,2309.801
2378.906,2379.297,2379.1462
2408.4595,2408.4663,2408.4758
2402.773,2402.7754,2402.7854
2397.463,2397.4626,2397.4731
2395.6328,2395.6367,2395.6467
2392.351,2392.357,2392.3667
2385.8936,2385.8894,2385.9062
2383.6475,2383.644,2383.662
2385.6567,2385.659,2385.6792
2387.3066,2387.3118,2387.3345
2388.95,2388.956,2388.9807
2383.025,2383.1487,2383.1277
2376.7393,2377.0327,2376.9504
2378.994,2379.3796,2379.2646
2274.0107,2274.1028,2274.0613
2261.9631,2261.9888,2261.965
2264.7312,2264.7415,2264.721
2295.642,2295.6814,2295.6133
2421.5896,2422.724,2422.297
2355.6125,2355.304,2355.6404
2382.6855,2381.5525,2381.4165
2356.17,2356.4385,2356.1973
2289.227,2289.2563,2289.2231
2381.9412,2382.2236,2382.1191
2389.1003,2389.312,2389.2354
2410.8577,2410.8645,2410.879
2405.931,2405.9346,2405.9495
2402.9705,2402.9753,2402.9902
2400.3691,2400.3767,2400.3916
2395.674,2395.6804,2395.696
2388.3923,2388.392,2388.41
2383.5823,2383.5786,2383.5981
2382.961,2382.9587,2382.9802
2382.4358,2382.4326,2382.4573
2382.9656,2382.9607,2382.9885
2384.0554,2384.0483,2384.0784
2374.5657,2374.8516,2374.774
2380.3142,2380.7043,2380.5906
2383.3257,2383.7754,2383.64
2374.8396,2375.2751,2375.1416
2313.0505,2313.2866,2313.2048
2317.3423,2317.551,2317.4783
2312.666,2312.7559,2312.7236
2285.592,2285.4011,2285.4583
2287.5437,2287.3245,2287.3894
2293.1604,2292.9749,2293.0256
2306.7727,2306.7212,2306.7227
2328.545,2328.6357,2328.5867
2407.1692,2407.3604,2407.3027
2423.0396,2423.0752,2423.0837
2415.1965,2415.2202,2415.232
2407.6536,2407.6677,2407.6824
2404.2002,2404.215,2404.23
2402.0732,2402.0913,2402.1064
2395.1072,2395.1238,2395.1357
2386.962,2386.969,2386.9827
2384.04,2384.0447,2384.0605
2383.5505,2383.5542,2383.5732
2383.9722,2383.9744,2383.997
2385.8875,2385.8887,2385.9138
2381.846,2382.024,2381.9841
2315.9626,2315.9404,2315.9587
2291.2932,2291.0989,2291.1685
2285.3667,2285.1265,2285.2087
2324.1667,2324.0896,2324.1248
2312.7407,2312.647,2312.683
2329.4773,2329.493,2329.49
2325.9028,2325.9434,2325.927
2311.0906,2311.0864,2311.0786
2313.3618,2313.38,2313.3596
2326.5586,2326.6165,2326.5798
2373.041,2373.2388,2373.1602
2372.76,2373.04,2372.93
2401.0356,2401.024,2401.0403
2399.9382,2399.9324,2399.9473
2399.4912,2399.4927,2399.5066
2399.011,2399.02,2399.0327
2397.6084,2397.6226,2397.6348
2396.2954,2396.3198,2396.325
2396.395,2396.4243,2396.4292
2396.9211,2396.9539,2396.9602
2398.703,2398.739,2398.7473
2400.0007,2400.0378,2400.0486
2396.631,2396.659,2396.6733
2320.62,2320.8066,2320.7466
2294.2732,2294.4702,2294.3962
2280.5398,2280.7178,2280.6436
2271.141,2271.2788,2271.215
2271.1587,2271.2966,2271.2334
2273.2063,2273.197,2273.1848
2279.2441,2279.0476,2279.1
2281.4297,2281.1719,2281.243
2282.2769,2282.01,2282.0806
2286.306,2286.1108,2286.1538
2300.0962,2299.9968,2300.0054
2321.7803,2321.7893,2321.761
2397.7153,2397.8381,2397.7947
2410.113,2410.1267,2410.133
2404.5251,2404.535,2404.542
2400.002,2400.011,2400.018
2397.2976,2397.31,2397.3167
2393.4055,2393.419,2393.4248
2388.3442,2388.3582,2388.3599
2387.1018,2387.1184,2387.1204
2388.3208,2388.342,2388.345
2390.7642,2390.7896,2390.7947
2392.072,2392.0977,2392.1057
2392.248,2392.2705,2392.2817
2378.7336,2379.0618,2378.9604
2325.5322,2325.8425,2325.7341
2295.1465,2295.3997,2295.2996
2276.8916,2277.0774,2276.9932
2281.414,2281.6433,2281.5432
2273.5073,2273.6646,2273.5894
2274.6,2274.744,2274.6697
2277.952,2278.118,2278.0334
2282.1863,2282.3425,2282.259
2292.0437,2292.1792,2292.102
2296.63,2296.7205,2296.6565
2324.7327,2324.9438,2324.8396
2379.9243,2380.2969,2380.1484
2409.235,2409.2505,2409.253
2404.6965,2404.7104,2404.7134
2401.373,2401.3882,2401.391
2398.3982,2398.4158,2398.4182
2394.377,2394.395,2394.3967
2387.4556,2387.4658,2387.4692
2384.439,2384.4487,2384.453
2385.7188,2385.7327,2385.7385
2386.82,2386.8362,2386.8445
2388.3865,2388.4033,2388.4146
2387.688,2387.6995,2387.7136
2325.6338,2325.615,2325.627
2304.037,2303.9749,2303.9949
2292.5862,2292.48,2292.5098
2280.47,2280.3057,2280.3496
2280.3162,2280.127,2280.1792
2279.1387,2278.9841,2279.022
2281.2837,2281.145,2281.175
2282.3926,2282.2156,2282.2556
2283.6758,2283.4668,2283.515
2300.8818,2300.7168,2300.7522
2322.525,2322.401,2322.4229
2404.466,2404.4634,2404.4717
2406.556,2406.5847,2406.5813
2414.7383,2414.7646,2414.7656
2410.9285,2410.9536,2410.955
2408.2107,2408.2373,2408.239
2406.6072,2406.638,2406.6396
2403.0261,2403.057,2403.0586
2393.9226,2393.9375,2393.947
2385.5967,2385.602,2385.613
2383.705,2383.7092,2383.7227
2383.226,2383.2295,2383.2458
2383.3774,2383.379,2383.3982
2384.573,2384.572,2384.5938
2388.1882,2388.2043,2388.2207
2401.5293,2401.681,2401.6497
2303.638,2303.7087,2303.682
2283.994,2284.0544,2284.023
2311.8132,2312.0608,2311.9675
2276.7927,2276.9292,2276.867
2317.1904,2317.4993,2317.381
2300.9219,2301.0745,2301.0078
2328.1836,2328.39,2328.3062
2379.1973,2379.5076,2379.3955
2374.3892,2374.6987,2374.581
2369.3657,2369.6477,2369.5352
2380.6406,2380.844,2380.7622
2406.6033,2406.6055,2406.616
2403.3057,2403.3088,2403.3188
2399.7502,2399.7534,2399.764
2397.2803,2397.2866,2397.2969
2393.9058,2393.9138,2393.9236
2387.0066,2387.0044,2387.0212
2382.197,2382.192,2382.2097
2381.9526,2381.9495,2381.9697
2382.0916,2382.0886,2382.1118
2382.8564,2382.8523,2382.8782
2384.09,2384.0835,2384.1116
2324.8188,2324.9165,2324.8943
2303.1152,2303.1912,2303.169
2289.696,2289.77,2289.742
2275.4949,2275.485,2275.481
2274.3923,2274.375,2274.3733
2274.0762,2274.0479,2274.0488
2385.0835,2385.391,2385.296
2293.3499,2293.4539,2293.4075
2383.5952,2383.7847,2383.725
2304.337,2304.318,2304.3113
2292.479,2292.5002,2292.4712
2320.755,2320.8103,2320.7715
2396.1267,2396.21,2396.188
2406.8486,2406.847,2406.8628
2401.7568,2401.7517,2401.768
2398.0063,2398.0012,2398.0178
2395.28,2395.278,2395.2942
2391.8599,2391.8596,2391.8755
2386.4185,2386.415,2386.433
2382.7454,2382.7402,2382.7598
2384.0881,2384.0876,2384.109
2385.6663,2385.6687,2385.6926
2387.4485,2387.452,2387.4783
2387.5327,2387.5322,2387.561
2325.3896,2325.4841,2325.4653
2299.3708,2299.3657,2299.3745
2287.1477,2287.0562,2287.0894
2278.2346,2278.029,2278.097
2279.1833,2278.9211,2279.008
2280.0251,2279.7422,2279.8352
2281.8499,2281.5447,2281.6438
2282.879,2282.5925,2282.6826
2281.98,2281.7437,2281.813
2289.7349,2289.6323,2289.6528
2320.662,2320.8167,2320.7466
2316.2905,2316.4998,2316.405
2383.0469,2383.3533,2383.2395
2408.9333,2408.9348,2408.9517
2403.6624,2403.66,2403.6772
2399.4932,2399.4905,2399.508
2396.5828,2396.5825,2396.5999
2393.13,2393.1318,2393.149
2387.5884,2387.5918,2387.605
2383.6375,2383.6387,2383.6528
2383.4878,2383.4915,2383.5076
2384.5173,2384.5225,2384.5417
2385.5999,2385.6047,2385.6272
2385.733,2385.734,2385.7593
2324.328,2324.4854,2324.442
2304.9973,2305.1667,2305.112
2289.632,2289.7466,2289.7043
2279.0154,2279.033,2279.0203
2278.3674,2278.2864,2278.3079
2279.8728,2279.746,2279.7822
2282.5034,2282.3772,2282.411
2281.0808,2281.0002,2281.0142
2279.1206,2279.148,2279.1191
2284.5505,2284.7268,2284.6418
2298.7515,2298.9565,2298.8599
2386.2078,2386.4592,2386.3657
2397.1885,2397.357,2397.2996
2416.0354,2416.0566,2416.0664
2411.7524,2411.7712,2411.7815
2407.6646,2407.6826,2407.6936
2403.5305,2403.548,2403.5596
2396.669,2396.682,2396.694
2389.249,2389.2595,2389.263
2384.6252,2384.6333,2384.6372
2386.0269,2386.0405,2386.045
2387.9663,2387.9841,2387.9902
2389.9548,2389.9746,2389.983
2390.8025,2390.82,2390.8303
2377.8933,2378.208,2378.1074
2308.4365,2308.6824,2308.5874
2284.014,2284.2075,2284.1235
2276.0278,2276.1968,2276.12
2275.2778,2275.4338,2275.3655
2277.9705,2278.0925,2278.0369
2277.7644,2277.8896,2277.8276
2278.8582,2278.954,2278.8975
2279.308,2279.3896,2279.3306
2284.35,2284.4478,2284.3782
2297.6492,2297.8071,2297.7156
2320.7551,2320.9836,2320.871
2394.4807,2394.7378,2394.6392
2414.8826,2414.903,2414.9077
2409.8926,2409.91,2409.9148
2405.922,2405.9392,2405.944
2402.172,2402.1904,2402.1946
2397.1555,2397.1729,2397.1765
2389.2898,2389.3044,2389.3027
2384.6245,2384.6365,2384.635
2384.2358,2384.2505,2384.2498
2385.3762,2385.3936,2385.3948
2386.827,2386.845,2386.8484
2386.8333,2386.8472,2386.8535
2325.5896,2325.7375,2325.681
2316.3843,2316.5476,2316.482
2289.0073,2289.061,2289.0269
2278.7307,2278.666,2278.6729
2279.0635,2278.9722,2278.9902
2280.992,2280.9663,2280.9612
2281.2231,2281.2368,2281.2139
2279.529,2279.5698,2279.5305
2278.917,2279.0618,2278.9768
2283.6206,2283.8667,2283.7388
2297.4922,2297.797,2297.6472
2322.713,2323.0542,2322.897
2391.2686,2391.6226,2391.483
2418.5542,2418.588,2418.5852
2413.6042,2413.634,2413.6323
2408.813,2408.8406,2408.8394
2405.685,2405.7144,2405.7126
2399.8777,2399.904,2399.902
2390.804,2390.8188,2390.8188
2384.2769,2384.286,2384.2866
2383.3445,2383.355,2383.3567
2383.434,2383.4453,2383.4495
2383.8079,2383.8176,2383.824
2385.0808,2385.0886,2385.0972
2381.3083,2381.469,2381.42
2335.2493,2335.3972,2335.3416
2290.9983,2291.0603,2291.0234
2281.1523,2281.158,2281.139
2281.3557,2281.3362,2281.3247
2282.215,2282.1384,2282.151
2280.9878,2280.9722,2280.9583
2281.755,2281.704,2281.6985
2283.9917,2283.8594,2283.876
2290.2925,2290.186,2290.1897
2305.6912,2305.6072,2305.6042
2342.9116,2342.882,2342.8694
2411.0942,2411.1575,2411.1414
2418.0635,2418.0955,2418.0938
2411.7473,2411.7725,2411.7722
2405.0657,2405.0847,2405.0854
2402.6687,2402.691,2402.691
2398.3801,2398.4014,2398.4011
2388.184,2388.1877,2388.1956
2382.9602,2382.9602,2382.969
2382.6982,2382.7007,2382.7107
2382.696,2382.699,2382.7112
2383.9036,2383.9067,2383.9204
2385.221,2385.2222,2385.2373
2376.6943,2376.9392,2376.8628
2380.184,2380.5623,2380.438
2380.5503,2381.0063,2380.8538
2306.3154,2306.5938,2306.48
2300.7205,2300.9543,2300.8535
2290.6802,2290.7903,2290.731
2283.3293,2283.25,2283.2578
2282.509,2282.3235,2282.3684
2283.6887,2283.5085,2283.5466
2290.186,2290.023,2290.0522
2305.862,2305.7747,2305.7786
2330.0623,2330.1313,2330.0828
2397.2637,2397.5173,2397.4236
2417.3804,2417.4048,2417.4097
2412.596,2412.617,2412.6223
2408.9944,2409.0151,2409.0208
2405.6921,2405.7139,2405.7197
2400.8245,2400.8438,2400.85
2389.2793,2389.2783,2389.294
2382.7073,2382.7004,2382.7173
2382.219,2382.2144,2382.2327
2382.2246,2382.2202,2382.2407
2383.4575,2383.4534,2383.4753
2384.2966,2384.2896,2384.3127
2321.274,2321.4243,2321.3738
2307.3276,2307.5427,2307.4614
2291.749,2291.9514,2291.8696
2278.8108,2278.9668,2278.9004
2277.3918,2277.5364,2277.4766
2279.3394,2279.4385,2279.395
2279.2278,2279.2715,2279.2434
2280.5984,2280.5903,2280.5774
2284.4517,2284.347,2284.3628
2291.7502,2291.646,2291.66
2305.3416,2305.3823,2305.345
2331.6548,2331.7932,2331.7249
2399.7073,2399.953,2399.8684
2420.4473,2420.473,2420.483
2413.7354,2413.7524,2413.7646
2408.294,2408.3064,2408.3196
2404.468,2404.4807,2404.4941
2400.0378,2400.049,2400.0632
2392.0752,2392.0784,2392.0952
2383.3594,2383.3533,2383.3716
2382.6042,2382.5999,2382.6196
2382.5344,2382.53,2382.5525
2383.0288,2383.0232,2383.0474
2384.1719,2384.164,2384.1897
2381.0076,2381.1648,2381.128
2321.276,2321.396,2321.357
2303.4924,2303.5776,2303.544
2296.5935,2296.5999,2296.591
2283.3296,2283.2246,2283.2551
2282.5378,2282.4272,2282.457
