XGB_Predicted_V1,XGB_Predicted_V2,XGB_Predicted_V3
2291.334,2292.2507,2294.9602
2288.0198,2286.6743,2291.9092
2301.8513,2299.5698,2301.1826
2381.9229,2370.7944,2370.7893
2380.1855,2367.8364,2366.5776
2414.8835,2411.3032,2413.2612
2413.306,2410.764,2412.946
2401.23,2402.823,2401.7043
2399.2463,2400.8218,2400.3667
2397.1887,2399.3572,2397.6494
2393.4048,2394.3342,2391.4856
2387.695,2386.8557,2386.9902
2387.6816,2386.8535,2386.8008
2387.5352,2386.8535,2386.594
2387.0012,2385.9539,2387.6172
2378.072,2367.9473,2373.969
2342.7341,2347.69,2334.6533
2302.9634,2301.9893,2305.895
2293.2505,2296.993,2294.7668
2281.4036,2283.598,2280.8105
2282.45,2282.6667,2285.0703
2282.5054,2281.611,2284.9731
2284.0461,2284.5754,2286.9575
2288.3696,2289.1462,2289.509
2289.6848,2289.141,2288.182
2287.7642,2290.822,2290.8286
2301.1511,2302.819,2302.2314
2311.0056,2313.2852,2311.2078
2399.1804,2388.416,2386.2463
2415.1565,2411.953,2413.8862
2413.4873,2411.3071,2413.341
2403.3474,2403.85,2404.4402
2400.2297,2401.0046,2400.645
2395.8086,2398.8113,2396.4844
2392.905,2394.1514,2390.8835
2387.339,2386.6729,2386.7
2387.3765,2386.2778,2386.5103
2387.32,2386.204,2386.4243
2387.2083,2386.4216,2387.0564
2377.8499,2368.4731,2374.8137
2323.4287,2323.9856,2322.6487
2308.557,2308.3894,2307.2793
2288.8494,2294.082,2288.541
2284.165,2288.367,2289.216
2283.5754,2285.0,2285.552
2281.7695,2285.9373,2285.3882
2288.79,2293.1636,2293.4253
2294.586,2293.8467,2294.6936
2292.326,2293.87,2291.291
2295.7695,2298.3362,2295.5105
2304.6143,2306.2754,2308.0479
2324.6006,2322.5332,2322.0276
2414.9543,2403.3823,2399.887
2428.952,2426.6208,2428.1816
2425.2195,2421.7917,2425.247
2414.2556,2414.7915,2414.5007
2412.1362,2413.8198,2412.938
2410.7563,2411.4263,2411.6526
2397.247,2397.5208,2398.0327
2391.9646,2394.3625,2390.9854
2386.8247,2386.0698,2386.4438
2386.7678,2386.1394,2386.383
2386.5576,2386.1921,2386.383
2379.3398,2368.8228,2375.0645
2384.4019,2371.8618,2375.5933
2328.9614,2327.0923,2326.5107
2308.5977,2307.9949,2306.9202
2290.5017,2293.982,2292.379
2289.845,2287.5906,2291.272
2286.7566,2287.6492,2288.0374
2289.1936,2289.6501,2290.525
2293.2515,2289.029,2291.917
2296.1255,2296.9885,2297.074
2299.0576,2297.9766,2296.0674
2316.1882,2315.4253,2314.4412
2341.7004,2343.0183,2341.5857
2417.9521,2406.791,2402.9414
2429.8403,2428.5745,2429.4238
2425.4714,2424.2666,2426.715
2423.3577,2424.3545,2424.8276
2411.541,2415.286,2414.3787
2410.5503,2411.9202,2413.0198
2397.783,2398.6892,2401.2021
2390.8013,2391.9055,2392.179
2391.6223,2392.5713,2393.049
2391.0574,2391.2915,2391.2678
2389.434,2389.0369,2388.5212
2386.459,2385.2031,2386.5662
2348.9167,2353.25,2346.8005
2319.8901,2319.1272,2319.7898
2298.638,2301.6592,2298.0364
2297.8496,2299.4705,2298.328
2289.8042,2287.177,2288.9878
2278.3403,2282.631,2281.4495
2288.447,2292.5342,2288.1428
2293.0068,2294.8704,2294.6182
2290.5354,2289.2896,2291.4644
2301.1746,2299.4707,2297.5876
2307.4202,2304.1758,2305.46
2330.3525,2332.7148,2332.3796
2418.9011,2407.3057,2404.2534
2441.0027,2438.9053,2440.233
2425.9224,2425.1453,2425.8677
2423.3313,2424.4937,2424.5593
2411.375,2414.5037,2413.7048
2410.6057,2412.0361,2411.6802
2400.0876,2400.5415,2400.4922
2392.0002,2391.3103,2392.036
2390.3225,2391.5164,2390.885
2389.4014,2390.5222,2390.0544
2386.516,2385.7551,2385.2017
2392.791,2390.9058,2393.108
2337.7883,2336.5596,2333.909
2316.1106,2317.1196,2314.219
2294.3691,2298.5215,2295.0977
2290.0112,2291.5315,2289.9482
2284.3843,2286.89,2289.0479
2288.9072,2290.3198,2289.6155
2291.0295,2291.8418,2292.1028
2294.57,2295.8428,2298.3772
2300.2434,2299.6582,2296.1326
2296.237,2295.2922,2297.6528
2311.1133,2312.767,2311.8604
2339.7495,2339.9182,2340.5
2418.0232,2404.5596,2402.303
2442.6506,2439.6362,2441.0513
2428.4795,2426.19,2427.703
2426.8096,2428.2104,2427.4365
2423.878,2426.5962,2426.1204
2414.459,2416.1145,2415.397
2409.7532,2410.248,2410.9517
2396.6455,2396.309,2398.6577
2396.2456,2394.5964,2397.2266
2393.1091,2394.1096,2393.7107
2392.6628,2391.591,2392.0269
2392.2617,2390.6328,2392.4382
2351.009,2353.6418,2347.711
2352.2622,2355.9302,2348.3052
2297.587,2301.5762,2300.681
2298.3352,2297.2812,2298.5876
2293.755,2289.781,2291.7659
2291.5657,2295.3315,2293.746
2294.7805,2297.6628,2299.973
2293.1277,2294.1953,2296.6616
2301.5178,2302.3672,2302.1138
2344.2036,2344.4836,2340.9001
2401.2832,2391.7402,2386.9407
2389.0408,2376.2715,2371.6006
2402.3616,2391.8486,2388.091
2428.1636,2425.961,2426.514
2424.2722,2421.9946,2424.0833
2412.8457,2414.4114,2413.3547
2411.6272,2413.7686,2413.2031
2401.959,2403.612,2402.8755
2394.5247,2395.201,2395.9224
2390.598,2393.4097,2390.6553
2391.057,2393.7446,2392.0063
2387.6162,2387.2703,2386.632
2387.406,2386.9268,2386.6572
2387.8855,2385.7178,2387.455
2351.8362,2352.9937,2348.518
2324.8728,2324.1606,2328.7507
2306.8647,2306.6565,2307.0046
2292.4265,2294.7805,2292.0576
2295.6577,2296.8774,2297.2764
2294.405,2291.3691,2293.0945
2294.7515,2297.082,2293.842
2290.3577,2290.598,2295.8115
2329.049,2324.1462,2326.7192
2404.6099,2405.7979,2403.8555
2403.4382,2392.438,2388.2957
2401.345,2389.9604,2387.382
2411.3528,2409.7637,2410.7585
2428.1365,2424.8982,2426.8381
2424.8735,2422.0686,2424.5793
2414.6204,2414.7659,2414.2559
2412.2285,2413.7942,2412.7476
2410.8486,2411.0999,2411.4077
2400.6448,2399.8342,2401.0154
2391.4578,2392.2537,2394.3342
2393.645,2393.6248,2393.071
2392.3281,2393.693,2392.4133
2390.3313,2388.8154,2389.4062
2389.2512,2386.51,2387.3564
2386.3987,2376.4197,2378.205
2331.8225,2332.3848,2331.1763
2354.7197,2358.55,2353.8047
2291.3162,2289.6257,2289.118
2293.195,2295.1362,2295.51
2293.4275,2293.935,2293.5771
2293.2598,2295.602,2294.0654
2293.7522,2295.4119,2293.477
2297.3752,2297.5288,2299.2756
2343.206,2341.4976,2340.197
2392.6802,2392.467,2390.853
2392.2893,2390.6243,2390.4927
2391.4233,2390.4316,2389.7744
2415.429,2412.1494,2413.9995
2413.9138,2411.9832,2413.901
2413.7288,2414.4792,2414.0566
2411.6746,2412.9458,2412.5828
2399.754,2401.0344,2402.2808
2394.1084,2395.2336,2395.0496
2393.9324,2393.764,2393.0454
2391.4583,2393.942,2394.0742
2391.3145,2393.942,2393.9883
2390.3464,2390.7102,2389.977
2390.191,2388.7468,2387.8538
2381.2031,2369.641,2374.684
2407.7976,2400.1948,2394.794
2330.577,2331.8408,2333.3032
2322.3584,2320.0474,2320.5928
2299.6062,2297.3206,2299.6184
2282.6987,2284.756,2284.1436
2281.6501,2282.9507,2281.8877
2291.0005,2286.6807,2288.1406
2295.2742,2296.7595,2294.7395
2286.4521,2286.8135,2286.6316
2310.3237,2309.0073,2311.3948
2378.8025,2370.885,2368.8687
2387.9192,2378.3206,2373.0474
2414.6987,2411.7957,2413.736
2413.2136,2411.015,2413.191
2403.1982,2403.0576,2405.2507
2401.0327,2403.038,2402.0288
2392.4094,2394.2368,2393.0188
2390.213,2393.2834,2389.557
2386.7874,2386.021,2386.325
2386.8247,2386.1394,2386.4438
2386.8662,2387.179,2386.99
2389.09,2386.8933,2388.3643
2387.4587,2387.2793,2385.6526
2342.3184,2346.3154,2336.4448
2301.7903,2301.0447,2300.1711
2285.9216,2289.471,2285.5942
2276.6467,2280.6614,2277.874
2279.449,2281.408,2284.2446
2280.792,2284.296,2285.2449
2289.8103,2292.9604,2293.1228
2279.9539,2282.098,2284.442
2279.405,2286.9443,2285.9348
2284.4448,2287.4492,2287.1748
2296.3838,2296.4048,2293.725
2307.912,2309.5881,2306.2422
2379.7263,2369.8882,2367.586
2413.0637,2410.8499,2412.6604
2400.5417,2400.1665,2401.8354
2400.0554,2401.9873,2400.3987
2394.1436,2397.916,2395.7898
2391.6367,2392.7024,2391.8315
2392.4614,2393.0166,2393.251
2385.9265,2385.746,2385.6697
2387.5469,2389.9119,2388.5757
2388.2852,2388.6921,2389.0002
2387.624,2386.2373,2387.5645
2386.4082,2382.999,2381.677
2377.7678,2367.486,2371.7278
2378.6934,2365.917,2369.7786
2278.7927,2277.3296,2276.4067
2273.5334,2273.6152,2270.8914
2270.7014,2272.0762,2272.654
2282.2285,2284.7312,2285.8237
2300.6326,2305.5095,2313.3145
2407.7017,2383.7761,2401.475
2395.5647,2373.597,2387.629
2275.172,2282.2192,2283.4482
2287.4634,2285.3206,2288.1025
2378.393,2370.3845,2369.3953
2379.0027,2371.4924,2368.8865
2413.7786,2410.7737,2412.4963
2408.1924,2407.268,2408.4912
2400.459,2401.402,2399.7031
2398.8044,2401.4114,2400.3223
2392.8699,2394.4895,2394.6897
2394.6238,2394.6724,2392.0376
2386.886,2385.7046,2385.626
2386.8726,2385.7024,2385.383
2386.7263,2385.7024,2385.362
2386.516,2385.7551,2385.362
2386.516,2385.803,2385.332
2377.7495,2366.8142,2369.2598
2383.7634,2370.769,2373.7122
2385.6902,2375.2517,2374.5483
2378.174,2369.183,2368.6948
2317.4006,2317.1965,2314.4502
2322.379,2321.9666,2320.8127
2319.6228,2320.916,2320.4836
2282.5083,2282.9358,2287.3354
2287.7407,2293.0867,2310.8347
2288.8677,2289.2952,2312.0398
2306.0857,2306.8372,2309.5405
2337.4744,2337.204,2335.6277
2404.1074,2392.1177,2391.7456
2427.291,2424.5063,2426.5637
2414.7524,2413.1758,2415.2573
2412.9453,2413.573,2413.4204
2403.6663,2405.0703,2404.6182
2401.7612,2400.191,2401.3865
2393.871,2394.9685,2395.038
2391.338,2393.323,2394.1787
2387.3496,2387.1753,2386.7773
2387.2034,2387.1753,2386.596
2386.9932,2387.1558,2386.596
2386.9932,2387.2039,2386.5657
2381.7385,2370.552,2374.9082
2318.9946,2316.8423,2329.79
2287.808,2294.7053,2313.629
2284.2896,2288.9382,2309.7874
2323.283,2320.5989,2338.17
2312.5337,2312.6985,2327.8577
2338.129,2340.7588,2330.9026
2336.315,2338.048,2328.0562
2301.6013,2300.7524,2300.8047
2308.0493,2308.0576,2307.136
2325.5476,2330.6714,2330.7808
2367.9832,2357.9158,2360.956
2367.7498,2355.1453,2358.1404
2402.9023,2398.939,2400.8882
2400.413,2397.2544,2401.1062
2400.3196,2400.095,2401.7583
2398.6006,2398.8442,2400.614
2394.7458,2396.0015,2397.058
2394.4062,2395.1746,2395.577
2393.529,2393.9897,2394.6963
2393.5156,2393.915,2393.714
2396.834,2395.2346,2396.6143
2396.7173,2393.08,2395.475
2393.3254,2391.7463,2392.6567
2334.0098,2335.4875,2331.3518
2297.958,2299.4248,2299.3984
2282.207,2284.5903,2282.7224
2278.088,2279.9973,2277.5605
2281.5752,2281.8403,2284.3926
2283.3923,2280.7195,2281.0874
2284.3027,2281.147,2284.6904
2281.2832,2283.0618,2303.9683
2282.6353,2286.462,2309.2095
2286.4666,2289.121,2310.2612
2297.3472,2299.3752,2315.9436
2312.159,2311.1633,2311.0837
2384.9753,2384.761,2383.435
2414.4902,2410.765,2412.9314
2402.1943,2400.0754,2401.3528
2400.9653,2402.0725,2401.511
2395.9165,2398.1626,2397.0347
2395.3079,2395.4175,2395.9114
2393.4048,2394.3342,2391.4856
2387.4749,2386.7158,2387.1602
2390.4773,2391.2095,2390.3477
2389.6287,2389.5,2390.1736
2390.3313,2387.317,2389.4062
2390.5754,2389.2747,2390.9448
2379.8687,2366.5564,2372.209
2340.228,2342.9797,2337.3198
2297.8054,2300.181,2298.882
2282.818,2286.6804,2284.1526
2285.126,2288.8037,2290.066
2282.7498,2284.5007,2286.0862
2282.9604,2283.8286,2284.8528
2285.1719,2286.175,2285.1343
2285.6194,2287.8982,2286.762
2290.533,2289.3755,2291.3613
2294.2798,2295.315,2296.278
2329.6711,2332.4595,2326.812
2380.0745,2369.071,2369.3953
2411.5176,2409.699,2410.4795
2403.7349,2400.6648,2403.2603
2403.6353,2402.6135,2403.295
2396.1426,2398.3457,2397.4941
2397.108,2398.885,2397.685
2394.2246,2395.2239,2394.613
2387.339,2386.6729,2386.7
2387.3765,2386.069,2386.5103
2389.995,2390.7874,2390.8005
2390.4531,2388.1216,2389.0447
2387.2083,2386.5999,2386.9875
2338.6985,2337.9949,2347.568
2305.5518,2304.875,2324.2385
2292.933,2296.2766,2300.6284
2278.6511,2282.403,2285.668
2287.5928,2281.4978,2288.078
2287.216,2281.9888,2287.0137
2283.0762,2282.5225,2282.5337
2283.6863,2284.2627,2289.2588
2293.9531,2300.9617,2311.8716
2292.5483,2296.547,2315.5317
2311.936,2312.8076,2327.0764
2406.0186,2403.1296,2401.6602
2403.008,2401.4153,2403.163
2414.4263,2411.7957,2413.736
2413.2136,2411.1768,2413.282
2413.12,2414.0845,2413.577
2403.0962,2405.4294,2403.109
2400.394,2400.0051,2401.3098
2391.2537,2392.8533,2392.1743
2387.4014,2389.065,2389.083
2386.8247,2386.1394,2386.4438
2386.7678,2386.1394,2386.383
2386.5576,2386.1921,2386.383
2386.6187,2386.3704,2386.2888
2387.4548,2388.9717,2388.4172
2396.471,2395.5486,2394.516
2305.7253,2304.7769,2306.3733
2286.2842,2285.6333,2287.431
2322.6707,2320.295,2320.7256
2280.4048,2283.5476,2282.9373
2324.372,2324.4075,2327.4238
2299.094,2297.565,2301.088
2333.4553,2337.1375,2328.996
2376.0098,2365.5237,2365.8794
2371.669,2360.5356,2361.7349
2370.8223,2360.2493,2362.902
2377.8906,2366.5562,2367.5154
2404.7307,2402.1938,2403.9104
2401.665,2399.6807,2400.5
2400.6492,2402.182,2401.069
2398.5183,2400.1838,2398.8386
2391.5552,2395.107,2393.1357
2391.1572,2392.4055,2390.9275
2385.9265,2385.746,2385.6697
2385.9639,2385.3516,2385.6077
2385.9072,2385.3516,2385.547
2385.697,2385.4043,2385.547
2385.884,2385.2236,2385.453
2342.0503,2348.7798,2337.568
2306.47,2306.1567,2308.0474
2294.1538,2290.1477,2293.8618
2276.7065,2278.9924,2278.822
2275.9834,2274.1062,2275.4258
2277.3997,2276.6707,2277.2993
2371.0942,2354.8416,2360.1482
2293.604,2295.1748,2294.8235
2368.9075,2361.5085,2361.9902
2299.0525,2296.124,2297.1536
2289.848,2293.234,2290.7686
2326.2307,2328.1462,2323.7778
2388.246,2389.6292,2387.6921
2412.3486,2409.4119,2411.641
2400.4092,2399.1191,2399.1401
2398.382,2400.4536,2399.7244
2393.3801,2396.625,2395.1155
2390.8281,2392.2288,2391.0977
2393.985,2394.6355,2394.6816
2386.886,2385.7046,2385.626
2386.8726,2385.7024,2385.383
2389.4995,2390.5913,2390.6306
2390.166,2387.9412,2387.498
2388.375,2388.335,2388.0813
2347.5608,2348.5283,2339.4255
2305.7036,2304.017,2302.535
2292.9685,2292.0408,2296.474
2279.891,2280.1775,2284.2717
2279.1147,2283.6804,2303.9944
2278.9714,2283.223,2305.133
2283.3184,2287.8777,2309.1592
2284.2603,2285.3928,2309.0024
2288.078,2290.9656,2309.226
2290.0532,2290.1245,2294.5571
2317.2607,2318.5994,2316.6511
2319.1943,2319.9902,2319.073
2379.3901,2367.5918,2368.0178
2414.2234,2410.774,2413.02
2402.6284,2399.9749,2401.2117
2403.3757,2403.825,2403.4436
2396.2327,2398.547,2397.6428
2394.148,2393.6301,2393.5303
2393.1428,2394.087,2391.5469
2387.3633,2387.1775,2386.9666
2387.3496,2387.1753,2386.7773
2387.2034,2387.1753,2386.596
2386.9932,2387.1558,2386.596
2386.9932,2387.2039,2386.5657
2343.1672,2348.8428,2334.7544
2305.4883,2306.6804,2308.0955
2294.2463,2296.1135,2295.813
2282.279,2281.5037,2281.283
2280.5173,2282.6375,2281.64
2281.3271,2282.361,2283.1887
2281.505,2282.8447,2282.8447
2283.147,2286.4956,2289.096
2290.2104,2290.65,2291.0095
2291.7195,2293.0056,2289.1223
2300.7832,2300.3992,2300.034
2380.6233,2370.963,2370.5417
2397.8826,2388.7717,2384.506
2414.1821,2411.6123,2412.9543
2412.7046,2411.1257,2412.776
2409.4573,2412.1235,2410.2234
2399.554,2401.762,2401.8113
2394.8665,2396.0015,2396.2441
2391.621,2391.3066,2389.885
2387.1716,2386.978,2387.2288
2387.158,2386.9758,2387.0393
2389.084,2388.484,2388.1484
2388.6704,2385.1055,2387.6685
2388.6704,2384.9324,2387.94
2379.3228,2369.4717,2371.2253
2316.218,2310.3706,2312.457
2286.7566,2288.54,2287.3174
2277.5732,2278.1497,2275.815
2279.7585,2278.945,2282.0684
2280.4138,2280.4636,2280.3657
2278.8154,2278.558,2277.7856
2280.551,2279.4912,2280.4133
2281.8452,2283.7822,2286.7344
2284.2717,2283.1357,2284.2668
2297.7659,2297.093,2299.0588
2315.057,2316.479,2314.9958
2398.561,2388.1123,2384.3572
2410.985,2408.7625,2411.0676
2409.316,2407.7913,2410.577
2398.3818,2396.9817,2398.9683
2399.5144,2396.295,2399.3816
2393.1982,2392.4668,2393.8862
2392.1794,2391.4692,2390.6284
2387.0906,2387.0603,2387.191
2387.077,2387.058,2387.0015
2386.9307,2387.058,2386.8203
2386.7205,2386.9646,2386.795
2386.7205,2387.0864,2386.79
2345.4023,2347.5347,2337.6702
2318.2615,2315.417,2316.9517
2287.6653,2288.4978,2289.8604
2274.8926,2274.6882,2274.303
2281.2551,2281.249,2280.4531
2281.6982,2281.3625,2282.1047
2284.1357,2282.3105,2283.7278
2281.312,2281.2522,2280.4514
2287.5505,2285.015,2286.848
2283.543,2287.0012,2284.151
2297.0132,2295.7812,2295.326
2325.9583,2327.3477,2326.475
2397.0923,2387.7793,2384.527
2411.7441,2410.5688,2411.7249
2409.8323,2409.4016,2411.3013
2406.0842,2406.4165,2407.4016
2397.795,2397.0522,2400.5166
2397.0251,2395.3447,2397.024
2389.7532,2388.9749,2391.2727
2386.5046,2386.5098,2386.8157
2386.5417,2386.4827,2386.6265
2386.4854,2386.4827,2386.5654
2386.2751,2386.5354,2386.5654
2386.2751,2386.7136,2386.4714
2378.85,2368.9507,2375.4656
2349.6194,2352.3638,2347.146
2289.4912,2292.084,2291.721
2280.0137,2278.4717,2278.9495
2278.4404,2276.7488,2277.4805
2279.8545,2280.64,2278.6794
2282.9194,2281.0708,2281.5547
2282.266,2281.0981,2282.2378
2282.0796,2284.8098,2285.8162
2286.246,2288.8772,2290.983
2302.7073,2308.0432,2323.4983
2350.289,2354.5913,2357.803
2409.5374,2409.2524,2410.0154
2411.1328,2409.948,2411.652
2409.3423,2408.5005,2410.9902
2397.9314,2396.6973,2401.0308
2396.8828,2396.3518,2399.7537
2393.676,2393.1387,2395.6125
2393.1948,2389.8262,2391.1028
2386.186,2385.8452,2386.4412
2386.2234,2386.3313,2386.5598
2386.167,2386.3313,2386.499
2385.9568,2386.384,2386.499
2386.0178,2386.5623,2386.4048
2378.3118,2368.542,2372.7344
2380.102,2368.0388,2370.432
2384.031,2372.8394,2374.746
2311.2107,2308.9514,2308.1577
2303.1118,2300.0884,2301.957
2286.8633,2284.4973,2286.7612
2278.506,2278.9807,2278.975
2280.4636,2280.392,2289.582
2285.8142,2291.4438,2309.3076
2282.903,2289.834,2307.2454
2300.1099,2304.1963,2320.4016
2329.1685,2333.9534,2328.0493
2399.788,2391.2632,2387.8767
2410.5154,2409.8083,2412.6577
2408.8796,2408.6218,2411.271
2408.1611,2406.8154,2409.4539
2399.168,2396.4119,2400.018
2396.4724,2396.0334,2398.367
2388.3337,2388.4773,2389.9456
2385.4075,2385.5833,2386.021
2385.4448,2385.5562,2385.9592
2385.3882,2385.5562,2385.8984
2385.1782,2385.609,2385.8984
2385.3652,2385.4285,2385.8042
2338.9343,2345.3672,2335.5889
2313.7573,2312.4275,2313.389
2292.8203,2290.9185,2292.5085
2283.438,2282.8887,2285.3376
2277.604,2274.3435,2274.5847
2275.8882,2276.765,2277.0134
2280.3748,2280.244,2280.294
2280.9138,2279.3977,2281.2327
2280.676,2283.087,2284.0278
2283.979,2285.499,2288.5295
2299.3528,2301.8892,2299.4146
2336.6895,2337.915,2335.5925
2398.9258,2391.2686,2387.2483
2421.414,2419.1143,2422.675
2408.3672,2408.1304,2411.129
2407.746,2406.3389,2409.1785
2399.9165,2397.0706,2402.3643
2395.7017,2393.621,2396.2053
2391.7708,2390.2844,2392.7812
2386.3635,2386.2131,2386.355
2386.35,2386.2112,2386.2725
2386.2036,2386.2112,2386.091
2385.9937,2386.264,2386.4216
2385.9937,2386.312,2386.061
2379.2158,2369.8787,2373.086
2325.4272,2324.7773,2324.9563
2306.3096,2308.429,2304.6946
2296.0085,2297.7087,2296.6562
2280.0378,2281.1804,2281.8787
2283.8809,2284.6204,2284.6406
2286.7378,2287.9573,2288.9526
2287.4536,2288.4167,2290.7747
2295.588,2295.69,2296.012
2316.3936,2314.6494,2316.778
2397.8127,2389.029,2384.238
2379.0066,2370.87,2369.113
2387.447,2375.5562,2372.752
2410.9575,2409.6743,2411.5312
2409.4805,2409.0286,2411.353
2409.2214,2407.951,2410.3967
2399.697,2399.7908,2400.2056
2396.9478,2396.7317,2400.846
2392.0225,2391.731,2393.0986
2391.1892,2390.7495,2390.1582
2386.9258,2388.1123,2388.2153
2386.681,2386.8755,2386.8594
2386.4707,2386.9958,2386.8848
2386.4707,2387.0435,2386.8547
2386.63,2386.086,2387.491
2394.83,2396.6145,2395.3
2350.9617,2351.683,2349.33
2323.802,2323.3127,2323.889
2383.5938,2376.6616,2374.1084
2322.0254,2320.4565,2321.7158
2307.4153,2304.7544,2305.5554
2291.7983,2292.8425,2292.6328
2312.8252,2311.173,2313.1047
2301.8787,2302.3252,2303.7727
2304.917,2305.017,2304.6108
2337.886,2337.1665,2335.2773
2399.1348,2399.6345,2399.5894
2420.565,2417.582,2419.7893
2409.5728,2409.4658,2411.4717
2408.887,2407.7393,2410.0469
2399.9417,2398.3066,2400.8152
2402.3582,2400.044,2404.0781
2391.2036,2391.5159,2391.8872
2390.715,2391.8665,2392.707
2390.0237,2392.148,2390.4128
2387.0117,2386.7666,2386.8328
2386.8015,2386.632,2386.8582
2386.8015,2386.68,2386.828
2384.4648,2370.7815,2374.0366
2327.2336,2325.5974,2326.2102
2304.6416,2303.2708,2303.2517
2283.0593,2282.8633,2281.1277
2283.475,2285.2815,2282.782
2285.8274,2286.7996,2286.4407
2289.548,2290.7097,2290.367
2309.8833,2310.5657,2309.6716
2320.1794,2316.7751,2319.605
2305.4688,2307.6038,2303.175
2315.8225,2314.1528,2315.9102
2398.2793,2387.298,2383.2583
2399.7917,2388.6494,2385.5024
2423.0376,2420.9363,2423.2334
2419.6194,2417.77,2421.1475
2409.4834,2408.4417,2410.2712
2408.1257,2406.6355,2408.5674
2399.4253,2395.6208,2399.3792
2393.0615,2392.0505,2393.55
2392.1384,2390.915,2391.1233
2390.4158,2391.1182,2393.0183
2390.772,2390.4937,2390.188
2386.7205,2387.0388,2386.8203
2386.7205,2387.0864,2386.79
2357.5913,2363.4934,2365.7017
2314.3975,2320.0723,2334.7185
2289.356,2298.6199,2319.9158
2284.6653,2293.4272,2311.0098
2285.504,2289.1538,2305.8513
2288.4482,2293.9377,2314.7117
2289.6345,2296.0974,2315.3518
2286.1875,2294.6611,2316.6177
2285.694,2296.9248,2312.7937
2300.6558,2305.346,2324.0242
2320.2034,2327.1562,2337.399
2430.1035,2428.7239,2428.1924
2425.31,2425.4443,2424.644
2427.2314,2425.867,2428.0073
2423.6123,2423.4185,2424.9995
2421.616,2419.747,2422.1628
2412.9863,2411.7214,2412.3433
2408.3975,2407.082,2409.6042
2401.4084,2398.9358,2403.1355
2389.306,2387.526,2389.6152
2390.345,2387.6025,2389.2664
2388.486,2390.5344,2387.6091
2388.8757,2390.9307,2388.738
2390.1116,2390.9543,2388.8152
2390.626,2390.8606,2389.7695
2409.9902,2409.9377,2409.6438
2411.9976,2403.0535,2397.6624
2306.7393,2305.6643,2307.1648
2291.4612,2293.118,2290.7705
2324.4873,2319.5728,2322.835
2287.0435,2287.9438,2288.1797
2333.1833,2329.512,2331.5342
2339.3887,2341.6797,2337.9502
2339.6848,2340.3645,2337.7554
2376.4363,2367.595,2368.4934
2369.793,2359.7668,2365.002
2378.9106,2370.4846,2369.4507
2410.8274,2409.472,2411.5576
2409.7688,2409.1494,2411.459
2409.0833,2407.5852,2409.5962
2408.1523,2406.4277,2408.8896
2396.3555,2394.988,2399.8943
2390.7063,2390.5103,2392.1047
2388.0762,2388.3252,2387.1729
2389.3909,2391.6316,2391.9126
2386.2654,2387.568,2387.6233
2385.9568,2386.384,2386.499
2386.0178,2386.5623,2386.4048
2388.568,2387.1052,2387.8584
2410.2456,2409.8608,2409.4673
2356.9326,2363.4946,2369.2673
2384.8118,2388.4185,2386.7007
2293.3757,2298.5796,2315.9854
2286.991,2294.9404,2312.2864
2280.84,2289.3613,2308.3213
2331.8984,2332.3215,2344.75
2307.6514,2308.6226,2327.527
2317.34,2315.9304,2332.5437
2299.8198,2301.2854,2315.4578
2381.5278,2381.6155,2381.4182
2387.639,2389.642,2386.6128
2409.4263,2407.9019,2410.3687
2408.42,2407.4805,2410.319
2397.1553,2396.1433,2399.4636
2398.215,2397.5713,2400.1978
2391.7166,2391.4187,2393.0715
2390.0022,2389.8452,2388.8152
2385.4075,2385.5833,2386.021
2385.4448,2385.5562,2385.9592
2385.3882,2385.5562,2385.8984
2385.1782,2385.609,2385.873
2385.4639,2385.494,2385.8042
2376.8853,2366.9685,2372.4866
2303.586,2302.2874,2303.8696
2287.289,2284.482,2284.4097
2276.229,2276.0435,2276.0745
2272.8352,2272.8794,2271.4907
2273.7769,2273.3386,2270.489
2272.0437,2273.4766,2275.2021
2276.3767,2274.5657,2277.3884
2276.309,2275.5781,2276.1013
2282.6487,2281.226,2280.0999
2294.3977,2295.3323,2296.8008
2337.2805,2338.132,2335.4622
2378.9607,2372.2612,2370.9656
2409.1423,2407.2542,2410.0933
2394.9656,2398.5115,2398.4697
2395.7007,2396.0437,2397.1946
2391.5352,2391.8105,2392.9912
2390.592,2390.6357,2392.0686
2388.4697,2389.8237,2387.526
2389.1375,2390.5186,2387.7632
2389.8687,2389.1655,2389.2573
2391.517,2389.8638,2390.567
2390.3552,2390.9253,2390.442
2390.0957,2388.2727,2390.982
2388.565,2388.8206,2389.4968
2304.352,2304.1958,2305.4036
2283.7925,2286.2185,2285.2297
2276.6191,2274.996,2275.7927
2274.8296,2275.6365,2276.182
2278.0464,2279.5996,2278.1443
2278.3386,2278.6396,2277.6277
2277.965,2282.0278,2299.3296
2280.9072,2281.8252,2302.2966
2285.0918,2288.5312,2307.2793
2299.975,2301.6565,2316.419
2385.129,2386.7917,2384.3694
2390.16,2390.9006,2389.8381
2400.4304,2399.6423,2402.0667
2397.4824,2398.8694,2399.7734
2395.3152,2395.647,2396.6672
2394.505,2394.6936,2395.2444
2389.7212,2390.5125,2390.4578
2393.2058,2391.6868,2392.9712
2386.8408,2387.0173,2387.2554
2386.8271,2387.0151,2387.066
2389.1746,2389.1067,2388.1497
2387.454,2387.723,2388.445
2388.5964,2387.8018,2388.9128
2388.702,2390.45,2389.694
